,Week,Month,Date,Store Name,Store ID,City,Order Count,Gross Revenue,Net Revenue,Net Income,出杯数,Customer Count,Completed Orders,Average Spend,Cash Pay,Card Pay,WeChat Pay,WeChat Scan Pay,Mini-App Pay,Alipay,Member Pay,Net Member Pay,Member Bonus,Sherpas,Boss Consumed,Gift Voucher,Gift Voucher Net Revenue,Vocher Exchange,Voucher Exchange Net Revenue,Cash Voucher,Loss,领用,Eleme,Eleme Comission,Eleme Fees,Eleme Delivery Fee,Meituan,Meituan Comission,Mietuan Delivery Fee,Wiped to zero,Total Discount,Total Free,Hold Order,Returns,Fapiao,ReCharge,Delivery Comission,Delivery Fee,在线活动预售,在线活动核销 ,Online Revenue,In-Store Revenue
1591,26,6,2021-06-28 00:00:00,4 Zunyi,3,上海,81,5343,4164.3,4164.3,0,36,81,51.41,87,0,702,463,239,1126,0,0,0,151,0,0,0,0,0,0,0,0,1378.02,302.78,1.5,,720.28,152.52,,0,721.9,0,0,0,0,0,455.3,0,0,0,2488.3,1676
1592,26,6,2021-06-28 00:00:00,2 Fengxian,1,上海,94,6946,5847.26,5847.26,0,43,94,62.2,0,0,1553,1355,198,1363,0,0,0,252,0,0,0,0,0,0,0,0,1646.06,386.74,2.5,,1033.2,218.3,,0,436.2,55,0,0,0,0,605.04,0,0,0,3129.26,2718
1593,26,6,2021-06-28 00:00:00,7 Magnolia,6,上海,61,4482,3301.6,3301.6,0,5,61,54.12,0,0,97,36,61,40,0,0,0,281,0,0,0,0,0,0,0,0,1828.67,429.13,0.5,,1054.93,227.37,,0,523.4,0,0,0,0,0,656.5,0,0,0,3225.6,76
1594,26,6,2021-06-28 00:00:00,QD 1,8,青岛,20,2044.5,1642.26,1642.26,0,11,20,82.11,0,0,909,837,72,184,0,0,0,0,0,0,0,0,0,0,0,0,276.36,52.64,0,,272.9,68.6,,0,281,0,0,0,0,0,121.24,5,0,0,621.26,1021
1595,25,6,2021-06-27 00:00:00,10 CX,10,上海,21,2197.5,1743.28,1743.28,0,4,21,83.01,0,0,142,142,0,0,0,0,0,228,0,0,0,0,0,0,0,0,594.51,132.26,1,,778.77,139.73,,0,181.23,0,0,0,0,0,271.99,0,0,0,1601.28,142
1596,25,6,2021-06-27 00:00:00,9 CS,9,上海,25,2510,1798.42,1798.42,0,0,25,71.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.67,302.33,0.5,,421.75,90.25,,0,318.5,0,0,0,0,0,392.58,0,0,0,1798.42,0
1597,25,6,2021-06-27 00:00:00,8 Julu,7,上海,93,8094,6771.79,6771.79,0,35,93,72.81,130,0,1589,1302,287,1033,0,0,0,599,0,0,0,0,0,0,0,0,2525.95,555.05,3,,894.84,193.16,,0,571,0,0,0,0,0,748.21,0,0,0,4306.79,2465
1598,25,6,2021-06-27 00:00:00,5 TS,4,上海,62,5021.83,3793.72,3793.72,0,11,61,62.19,0,0,227,98,129,274,48,48,0,218,0,0,0,0,0,0,0,0,2634.06,618.44,2,,392.66,89.17,,0,469.5,49,0,0,0,0,707.61,3,0,0,3373.72,372
1599,25,6,2021-06-27 00:00:00,6 Gubei,5,上海,80,6955.5,5622.11,5622.11,0,30,80,70.28,93,0,1051,999,52,593,0,0,0,235,0,0,0,0,0,0,0,0,2605.6,571.9,0,,1044.51,221.99,,0,484.5,55,0,0,0,0,793.89,0,0,0,3937.11,1685
1600,25,6,2021-06-27 00:00:00,3 Pudong,2,上海,79,7691,5829.93,5829.93,0,6,79,73.8,0,0,10,10,0,49,0,0,0,839,0,0,0,0,0,0,0,0,3299.42,724.38,1,,1632.51,350.99,,0,784.7,0,0,0,0,0,1075.37,0,0,0,5770.93,59
1601,25,6,2021-06-27 00:00:00,4 Zunyi,3,上海,82,6932.5,5563.59,5563.59,0,22,82,67.85,49,0,700,606,94,493,221,221,0,507,0,0,0,0,0,0,0,0,1658.09,364.01,0.5,,1935.5,408.8,,0,595.6,0,0,0,0,0,772.81,0,0,0,4194.59,1148
1602,25,6,2021-06-27 00:00:00,2 Fengxian,1,上海,73,6300.5,4714.69,4714.69,0,26,73,64.58,71,0,754,754,0,399,0,0,0,454,0,0,0,0,0,0,0,0,2240.69,525.91,1,,796,173,,0,442.9,443,0,0,0,0,698.91,0,0,0,3490.69,1224
1603,25,6,2021-06-27 00:00:00,7 Magnolia,6,上海,47,4005,3037.27,3037.27,0,4,47,64.62,0,0,0,0,0,90,0,0,0,298,0,0,0,0,0,0,0,0,1955.84,458.86,0,,693.43,149.07,,0,359.8,0,0,0,0,0,607.93,0,0,0,2947.27,90
1604,25,6,2021-06-27 00:00:00,QD 1,8,青岛,23,2055.5,1795.75,1795.75,0,13,23,78.08,100,0,360,360,0,518,135,135,0,0,0,0,0,0,0,0,0,0,314.16,59.84,0,,368.59,91.91,,0,108,0,0,0,0,0,151.75,0,0,0,682.75,978
1605,25,6,2021-06-26 00:00:00,10 CX,10,上海,37,3274.5,2409.22,2409.22,0,3,37,65.11,0,0,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.37,354.92,0.5,,596.85,128.65,,0,381.21,0,0,0,0,0,483.57,0,0,0,2196.22,213
1606,25,6,2021-06-26 00:00:00,9 CS,9,上海,31,2668.5,1998.7,1998.7,0,3,31,64.47,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,1136.18,249.42,0,,462.52,98.48,,0,251.9,70,0,0,0,0,347.9,0,0,0,1998.7,0
1607,25,6,2021-06-26 00:00:00,8 Julu,7,上海,100,8721,7313.07,7313.07,0,53,100,73.13,87,0,1935,1798,137,1125,0,0,0,821,0,0,0,0,0,0,0,0,2323.5,510.4,2,,1021.57,220.63,,0,567.9,107,0,0,0,0,731.03,0,0,0,4303.07,3010
1608,25,6,2021-06-26 00:00:00,5 TS,4,上海,48,4042,3132.6,3132.6,0,11,48,65.26,52,0,184,184,0,421,0,0,0,74,0,0,0,0,0,0,0,0,1974.65,463.25,0,,426.95,89.05,,0,357.1,0,0,0,0,0,552.3,0,0,0,2475.6,657
1609,25,6,2021-06-26 00:00:00,6 Gubei,5,上海,55,5313,4322.92,4322.92,0,22,55,78.6,0,0,593,542,51,723,0,0,0,134,0,0,0,0,0,0,0,0,1875.55,411.65,0,,997.37,210.13,,0,319.3,49,0,0,0,0,621.78,0,0,0,3057.92,1265
1610,25,6,2021-06-26 00:00:00,3 Pudong,2,上海,98,8654,6522.84,6522.84,0,14,96,67.95,49,0,482,335,147,216,0,0,0,345,0,0,0,0,0,0,0,0,3584.24,788.56,1.5,,1846.6,397.4,,0,943.7,0,0,0,0,0,1185.96,0,0,0,5922.84,600
1611,25,6,2021-06-26 00:00:00,4 Zunyi,3,上海,63,5077.5,3985.42,3985.42,0,15,63,63.26,0,0,450,450,0,325,0,0,0,277,0,0,0,0,0,0,0,0,1515.23,332.77,1,,1418.19,303.31,,0,455,0,0,0,0,0,636.08,0,0,0,3210.42,775
1612,25,6,2021-06-26 00:00:00,2 Fengxian,1,上海,82,6658.5,5442.92,5442.92,0,28,82,66.38,0,0,1090,1090,0,778,0,0,0,515,0,0,0,0,0,0,0,0,2205.56,517.54,0.5,,854.36,181.64,,0,515.9,0,0,0,0,0,699.18,0,0,0,3574.92,1868
1613,25,6,2021-06-26 00:00:00,7 Magnolia,6,上海,45,4247,3137.68,3137.68,0,5,45,69.73,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,1850.47,434.23,0.5,,816.21,172.79,,0,435.8,66,0,0,0,0,607.02,0,0,0,3137.68,-4.54747E-13
1614,25,6,2021-06-26 00:00:00,QD 1,8,青岛,25,2265.5,2033.03,2033.03,0,19,25,81.32,0,0,829,779,50,776,0,0,0,0,0,0,0,0,0,147,0,0,188.16,35.84,0,,92.87,23.63,,0,173,0,0,0,0,0,59.47,0,0,0,331.03,1702
1615,25,6,2021-06-25 00:00:00,10 CX,10,上海,33,2009.5,1475.01,1475.01,0,5,33,44.7,0,0,94,94,0,96,0,0,0,92,0,0,0,0,0,0,0,0,900.27,199.02,0.5,,292.74,63.26,,0,271.71,0,0,0,0,0,262.28,0,0,0,1285.01,190
1616,25,6,2021-06-25 00:00:00,9 CS,9,上海,31,2584,1924.47,1924.47,0,3,31,62.08,0,0,100,85,15,0,47,47,0,74,0,0,0,0,0,0,0,0,1464.99,321.71,0.5,,238.48,51.52,,0,285.8,0,0,0,0,0,373.23,3,0,0,1792.47,85
1617,25,6,2021-06-25 00:00:00,8 Julu,7,上海,112,8684.5,7432.78,7432.78,0,64,112,66.36,0,0,2160,2109,51,1684,0,0,0,756,0,0,0,0,0,0,0,0,2264.4,497.3,1.5,,568.38,121.62,,0,603.3,28,0,0,0,0,618.92,6,0,0,3639.78,3793
1618,25,6,2021-06-25 00:00:00,5 TS,4,上海,87,6171.64,4807.26,4807.26,0,27,86,55.9,0,0,655,546,109,912,0,0,0,170,0,0,0,0,0,0,0,0,2441.36,591.28,2,,628.9,130.6,,0,591.5,49,0,0,0,0,721.88,0,0,0,3349.26,1458
1619,25,6,2021-06-25 00:00:00,6 Gubei,5,上海,58,4421,3343.98,3343.98,0,14,58,57.65,0,0,155,106,49,406,0,0,0,177,0,0,0,0,0,0,0,0,1606.51,352.59,0,,999.47,211.53,,0,512.9,0,0,0,0,0,564.12,0,0,0,2831.98,512
1620,25,6,2021-06-25 00:00:00,3 Pudong,2,上海,99,7874.13,6173.37,6173.37,0,23,96,64.31,97,0,557,347,210,579,0,0,0,560,0,0,0,0,0,0,0,0,2902.51,649.02,0,,1477.86,320.64,,0,731.1,0,0,0,0,0,969.66,4,0,0,5150.37,1023
1621,25,6,2021-06-25 00:00:00,4 Zunyi,3,上海,77,7392,6119.07,6119.07,0,26,77,79.47,0,0,843,697,146,395,0,0,0,454,0,0,0,0,0,0,0,0,1785.58,392.32,2,,2641.49,353.31,,0,515.3,10,0,0,0,0,745.63,0,0,0,5027.07,1092
1622,25,6,2021-06-25 00:00:00,2 Fengxian,1,上海,108,7974.5,6222.53,6222.53,0,51,108,57.62,58,0,1433,1339,94,913,0,0,0,445,0,0,0,0,0,0,0,0,2559.22,600.38,0,,814.31,174.69,,0,569.9,407,0,0,0,0,775.07,0,0,0,3912.53,2310
1623,25,6,2021-06-25 00:00:00,7 Magnolia,6,上海,59,4659,3547.7,3547.7,0,5,57,62.24,0,0,0,0,0,49,0,0,0,436,0,0,0,0,0,0,0,0,1882.14,441.56,0,,1180.56,255.94,,0,413.8,0,0,0,0,0,697.5,0,0,0,3498.7,49
1624,25,6,2021-06-25 00:00:00,QD 1,8,青岛,29,2728.5,2235.99,2235.99,0,10,29,77.1,0,0,831,625,206,276,0,0,0,0,0,0,0,0,0,0,0,0,587.16,111.84,0,,541.83,135.67,,0,245,0,0,0,0,0,247.51,5,0,0,1334.99,901
1625,25,6,2021-06-24 00:00:00,10 CX,10,上海,23,2033,1510.32,1510.32,0,3,23,65.67,0,0,115,0,115,250,0,0,0,0,0,0,0,0,0,0,0,0,1071.74,235.32,0.5,,73.58,16.42,,0,270.44,0,0,0,0,0,251.74,0,0,0,1260.32,250
1626,25,6,2021-06-24 00:00:00,9 CS,9,上海,29,2021,1436.24,1436.24,0,5,29,49.53,0,0,52,0,52,0,0,0,0,129,0,0,0,0,0,0,0,0,926.33,203.57,0.5,,328.91,70.09,,0,200.6,110,0,0,0,0,273.66,3,0,0,1436.24,0
1627,25,6,2021-06-24 00:00:00,8 Julu,7,上海,112,8207.5,6751.12,6751.12,0,56,108,62.51,101,0,1341,881,460,1778,0,0,0,384,0,0,0,0,0,0,0,0,2177.38,479.12,0.5,,969.74,207.96,,0,768.8,0,0,61,0,0,687.08,0,0,0,3991.12,2760
1628,25,6,2021-06-24 00:00:00,5 TS,4,上海,62,5263.5,4219.11,4219.11,0,22,62,68.05,0,0,865,808,57,612,0,0,0,256,0,0,0,0,0,0,0,0,2050.52,481.28,1,,435.59,95.41,,0,456.7,10,0,0,0,0,576.69,0,0,0,2799.11,1420
1629,25,6,2021-06-24 00:00:00,6 Gubei,5,上海,86,6134.5,4859.63,4859.63,0,38,84,57.85,122,0,825,736,89,423,55,55,0,651,0,0,0,0,0,0,0,0,1598.4,350.8,0,,1185.23,251.27,,0,582.8,90,0,45,0,0,602.07,4,0,0,3523.63,1281
1630,25,6,2021-06-24 00:00:00,3 Pudong,2,上海,119,9161.5,7003.17,7003.17,0,31,119,58.85,0,0,761,323,438,455,0,0,0,1014,0,0,0,0,0,0,0,0,3391.6,746.1,0.5,,1381.57,297.43,,0,920.3,194,0,0,0,0,1043.53,7,0,0,6225.17,778
1631,25,6,2021-06-24 00:00:00,4 Zunyi,3,上海,127,8610,6563.62,6563.62,0,35,127,51.68,0,0,734,686,48,769,129,129,0,302,0,0,0,0,0,0,0,0,3097.81,682.09,3,,1531.81,327.99,,0,1033.3,0,0,0,0,0,1010.08,0,0,0,4979.62,1455
1632,25,6,2021-06-24 00:00:00,2 Fengxian,1,上海,90,6106.44,4835.14,4835.14,0,33,89,54.33,139,0,751,450,301,722,0,0,0,498,0,0,0,0,0,0,0,0,2090.63,491.17,2.5,,634.51,146.43,,0,537.2,94,0,0,0,0,637.6,0,0,0,3524.14,1311
1633,25,6,2021-06-24 00:00:00,7 Magnolia,6,上海,65,4940.5,3696.75,3696.75,0,9,65,56.87,0,0,159,66,93,129,0,0,0,252,0,0,0,0,0,0,0,0,1794.15,421.05,0.5,,1362.6,288.4,,0,533.8,0,0,0,0,0,709.45,0,0,0,3501.75,195
1634,25,6,2021-06-24 00:00:00,QD 1,8,青岛,25,2440.5,1995.16,1995.16,0,14,25,79.81,0,0,448,448,0,581,0,0,0,0,0,0,0,0,0,0,0,0,246.12,46.88,0,,720.04,162.46,,0,236,0,0,0,0,0,209.34,0,0,0,966.16,1029
1635,25,6,2021-06-23 00:00:00,10 CX,10,上海,32,2466.5,1752.59,1752.59,0,1,32,54.77,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1194.09,262.16,0.5,,519.5,112.3,,0,338.95,0,0,0,0,0,374.46,0,0,0,1713.59,39
1636,25,6,2021-06-23 00:00:00,9 CS,9,上海,30,2025,1495.32,1495.32,0,2,30,49.84,0,0,49,0,49,0,0,0,0,134,0,0,0,0,0,0,0,0,1092.51,240.39,1,,219.81,48.69,,0,239.6,0,0,0,0,0,289.08,4,0,0,1495.32,0
1637,25,6,2021-06-23 00:00:00,8 Julu,7,上海,94,7247,5943.36,5943.36,0,40,94,63.23,352,0,1816,1742,74,707,0,0,0,172,0,0,0,0,0,0,0,0,2087.93,458.67,2,,808.43,174.77,,0,668.2,0,0,0,0,0,633.44,4,0,0,3142.36,2801
1638,25,6,2021-06-23 00:00:00,5 TS,4,上海,93,6706,5104.35,5104.35,0,27,91,56.09,87,0,674,588,86,579,0,0,0,202,0,0,0,0,0,0,0,0,2980.25,700.65,1.5,,582.1,123.9,,0,726.6,49,0,0,0,0,824.55,3,0,0,3850.35,1254
1639,25,6,2021-06-23 00:00:00,6 Gubei,5,上海,59,4731,3661.62,3661.62,0,23,57,64.24,0,0,470,372,98,321,0,0,0,808,0,0,0,0,0,0,0,0,1219.86,267.74,0,,842.76,180.24,,0,329.4,292,0,0,0,0,447.98,3,0,0,2968.62,693
1640,25,6,2021-06-23 00:00:00,3 Pudong,2,上海,112,8346,6272.77,6272.77,0,18,112,56.01,0,0,522,416,106,290,0,0,0,347,0,0,0,0,0,0,0,0,3376.66,741.24,0.5,,1737.11,374.39,,0,957.1,0,0,0,0,0,1115.63,0,0,0,5566.77,706
1641,25,6,2021-06-23 00:00:00,4 Zunyi,3,上海,87,6529.5,5202.32,5202.32,0,35,87,59.8,121,0,1023,882,141,767,0,0,0,129,0,0,0,0,0,0,0,0,2174.83,479.87,0.5,,987.49,209.51,,0,637.3,0,0,0,0,0,689.38,3,0,0,3432.32,1770
1642,25,6,2021-06-23 00:00:00,2 Fengxian,1,上海,94,6697.5,5674.79,5674.79,0,52,94,60.37,172,0,1593,1339,254,1191,90,90,0,189,0,0,0,0,0,0,0,0,1906.34,447.46,1,,533.45,112.55,,0,412.7,49,0,0,0,0,560.01,0,0,0,2882.79,2702
1643,25,6,2021-06-23 00:00:00,7 Magnolia,6,上海,62,4900.5,3678.63,3678.63,0,10,60,61.31,0,0,270,72,198,0,93,93,0,182,0,0,0,0,0,0,0,0,1724.06,404.44,0,,1409.57,302.43,,0,515,0,0,8,0,0,706.87,12,0,0,3513.63,72
1644,25,6,2021-06-23 00:00:00,QD 1,8,青岛,28,2393.08,1978.02,1978.02,0,10,27,73.26,0,0,601,601,0,321,0,0,0,0,0,0,0,0,0,0,0,0,802.66,153.92,0,,253.36,64.14,,0,197,0,0,0,0,0,218.06,0,0,0,1056.02,922
1645,26,6,2021-06-30 00:00:00,QD 1,8,青岛,20,1798,1255.63,1255.63,0,10,20,62.78,0,0,564,564,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,336,64,0,,355.57,88.43,,0,389.94,0,0,0,0,0,152.43,0,0,0,691.57,564.06
1646,26,6,2021-06-30 00:00:00,7 Magnolia,6,上海,64,4880,3677.73,3677.73,0,8,64,57.46,0,0,98,43,55,72,0,0,0,313,0,0,0,0,0,0,0,0,1833.88,430.72,2,,1360.85,291.45,,0,478.1,0,0,0,0,0,722.17,3,0,0,3562.73,115
1647,26,6,2021-06-30 00:00:00,2 Fengxian,1,上海,89,6285.33,5081.77,5081.77,0,36,88,57.75,0,0,986,937,49,916,0,0,0,239,0,0,0,0,0,0,0,0,1846.91,444.02,2,,1093.86,233.14,,0,424.4,100,0,0,0,0,677.16,0,0,0,3228.77,1853
1648,26,6,2021-06-30 00:00:00,4 Zunyi,3,上海,83,5969,4532.5,4532.5,0,23,83,54.61,25,0,365,365,0,637,0,0,0,185,0,0,0,0,0,0,0,0,1902.67,418.73,1,,1417.83,292.17,,0,551.6,173,0,0,0,0,710.9,0,0,0,3505.5,1027
1649,26,6,2021-06-30 00:00:00,3 Pudong,2,上海,91,6865,5212.94,5212.94,0,13,89,58.57,0,0,437,437,0,433,0,0,0,108,0,0,0,0,0,0,0,0,3161.03,693.97,1,,1073.91,234.59,,0,722.5,0,0,77,0,0,928.56,0,0,0,4342.94,870
1650,26,6,2021-06-30 00:00:00,6 Gubei,5,上海,61,4862,3960.09,3960.09,0,27,61,64.92,0,0,697,646,51,499,0,0,0,590,0,0,0,0,0,0,0,0,1635.62,358.98,0,,538.47,113.03,,0,335.9,94,0,0,0,0,472.01,0,0,0,2815.09,1145
1651,26,6,2021-06-30 00:00:00,5 TS,4,上海,65,5061,3951.88,3951.88,0,25,65,60.8,198,0,628,628,0,573,0,0,0,0,0,0,0,0,0,0,0,0,1697.2,398.2,0,,855.68,172.32,,0,388.6,150,0,0,0,0,570.52,0,0,0,2552.88,1399
1652,26,6,2021-06-30 00:00:00,8 Julu,7,上海,108,8647,6710.93,6710.93,0,58,108,62.14,0,0,1817,1282,535,1188,0,0,0,515,0,0,0,0,0,0,0,0,2265.03,497.57,2,,925.9,197.6,,0,698.9,540,0,0,0,0,695.17,0,0,0,4240.93,2470
1653,26,6,2021-06-30 00:00:00,9 CS,9,上海,35,2551.81,1946.63,1946.63,0,6,32,60.83,0,0,130,0,130,0,0,0,0,214,0,0,0,0,0,0,0,0,1162.69,259.12,0,,439.94,95.06,,0,251,0,0,116,0,0,354.18,7,0,0,1946.63,0
1654,26,6,2021-06-30 00:00:00,10 CX,10,上海,26,1573,1123.43,1123.43,0,6,26,43.21,49,0,101,101,0,127,0,0,0,0,0,0,0,0,0,0,0,0,710.25,155.86,0,,136.18,30.82,,0,203.89,59,0,0,0,0,186.68,0,0,0,846.43,277
1655,30,7,2021-07-27 00:00:00,10 CX,10,上海,31,2190,1662.32,1662.32,0,5,29,57.32,66,0,74,74,0,94,0,0,0,0,0,0,0,0,0,0,0,0,638.84,140.34,0.5,,789.48,167.52,,0,219.32,0,0,0,0,0,307.86,0,0,0,1428.32,234
1656,30,7,2021-07-27 00:00:00,9 CS,9,上海,29,2316.5,1778.96,1778.96,0,4,29,61.34,0,0,52,0,52,0,0,0,0,470,0,0,0,0,0,0,0,0,869.58,191.22,0,,387.38,83.12,,0,263.2,0,0,0,0,0,274.34,3,0,0,1778.96,0
1657,30,7,2021-07-27 00:00:00,8 Julu,7,上海,93,6717.5,5296.86,5296.86,0,30,93,56.96,0,0,1115,1115,0,708,0,0,0,163,0,0,0,0,0,0,0,0,2136.74,469.26,1,,1174.12,235.38,,0,670,45,0,0,0,0,704.64,0,0,0,3473.86,1823
1658,30,7,2021-07-27 00:00:00,5 TS,4,上海,77,5121.5,4079.51,4079.51,0,36,77,52.98,0,0,1129,728,401,567,0,0,0,197,0,0,0,0,0,0,0,0,1332.23,292.77,1.5,,854.28,183.72,,0,445,119,0,0,0,0,476.49,0,0,0,2784.51,1295
1659,30,7,2021-07-27 00:00:00,6 Gubei,5,上海,65,5311,4258.44,4258.44,0,25,65,65.51,104,0,1008,736,272,364,45,45,0,255,0,0,0,0,0,0,0,0,1606.47,352.63,0,,875.97,187.53,,0,429.4,83,0,0,0,0,540.16,0,0,0,3009.44,1204
1660,30,7,2021-07-27 00:00:00,3 Pudong,2,上海,118,9854.5,7228.07,7228.07,0,15,118,61.25,0,0,398,271,127,249,0,0,0,398,0,0,0,0,0,0,0,0,4435.88,973.82,0.5,,1747.19,376.31,,0,1275.8,0,0,0,0,0,1350.13,0,0,0,6708.07,520
1661,30,7,2021-07-27 00:00:00,4 Zunyi,3,上海,73,5461,4234.04,4234.04,0,18,71,59.63,50,0,894,768,126,188,0,0,0,69,0,0,0,0,0,0,0,0,1491.08,327.42,0.5,,1541.96,322.04,,0,577,0,0,0,0,0,649.46,0,0,0,3228.04,1006
1662,30,7,2021-07-27 00:00:00,2 Fengxian,1,上海,82,6935.5,5222.55,5222.55,0,26,82,63.69,238,0,792,366,426,553,0,0,0,182,0,0,0,0,0,0,0,0,2111.02,497.98,1.5,,1346.53,287.47,,0,557,369,0,0,0,0,785.45,5,0,0,4065.55,1157
1663,30,7,2021-07-27 00:00:00,7 Magnolia,6,上海,55,4686.5,3568.64,3568.64,0,8,55,64.88,0,0,242,0,242,78,0,0,0,169,0,0,0,0,0,0,0,0,2925.67,642.33,0.5,,153.97,32.53,,0,442.5,0,0,0,0,0,674.86,8,0,0,3490.64,78
1664,30,7,2021-07-27 00:00:00,QD 1,8,青岛,24,2101.5,1816.83,1816.83,0,12,22,82.58,42,0,1062,1062,0,42,0,0,0,0,0,0,0,0,0,0,0,0,312.48,59.52,0,,358.35,90.15,,0,135,0,0,287,0,0,149.67,0,0,0,670.83,1146
1665,30,7,2021-07-26 00:00:00,10 CX,10,上海,6,471.5,352.23,352.23,0,1,6,58.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.33,36.51,0,,185.9,39.1,,0,43.66,0,0,0,0,0,75.61,0,0,0,352.23,0
1666,30,7,2021-07-26 00:00:00,9 CS,9,上海,24,2058,1533.43,1533.43,0,3,22,69.7,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,1081.16,237.44,0.5,,184.27,40.23,,0,246.4,0,0,0,0,0,277.67,0,0,0,1533.43,0
1667,30,7,2021-07-26 00:00:00,8 Julu,7,上海,63,6056.5,4832.4,4832.4,0,19,63,76.7,0,0,565,565,0,782,0,0,0,411,0,0,0,0,0,0,0,0,2330.9,512.1,2,,743.5,142.2,,0,567.8,0,0,0,0,0,654.3,0,0,0,3485.4,1347
1668,30,7,2021-07-26 00:00:00,5 TS,4,上海,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,30,7,2021-07-26 00:00:00,6 Gubei,5,上海,78,7427.5,5723.49,5723.49,0,19,78,73.38,76,0,681,600,81,190,0,0,0,184,0,0,0,0,0,0,0,0,2970.74,652.06,0,,1621.75,344.25,,0,658.7,49,0,0,0,0,996.31,5,0,0,4857.49,866
1670,30,7,2021-07-26 00:00:00,3 Pudong,2,上海,39,3277,2468.35,2468.35,0,2,39,63.29,0,0,0,0,0,76,0,0,0,266,0,0,0,0,0,0,0,0,1751.9,387.1,1,,374.45,77.55,,0,343,0,0,0,0,0,464.65,0,0,0,2392.35,76
1671,30,7,2021-07-26 00:00:00,4 Zunyi,3,上海,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,30,7,2021-07-26 00:00:00,2 Fengxian,1,上海,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,30,7,2021-07-26 00:00:00,7 Magnolia,6,上海,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,30,7,2021-07-26 00:00:00,QD 1,8,青岛,30,2605.5,2191.11,2191.11,0,19,30,73.04,115,0,1043,820,223,325,108,108,0,0,0,0,0,0,0,0,0,0,362.4,69.6,0,,237.71,59.79,,0,285,0,0,0,0,0,129.39,0,0,0,823.11,1260
1675,29,7,2021-07-25 00:00:00,10 CX,10,上海,6,797.5,621.17,621.17,0,0,6,103.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.29,69.21,0,,305.88,64.62,,0,42.5,0,0,0,0,0,133.83,0,0,0,621.17,-1.13687E-13
1676,29,7,2021-07-25 00:00:00,9 CS,9,上海,17,1651,1240.63,1240.63,0,1,17,72.98,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,1020.49,224.01,0,,137.14,29.36,,0,157,0,0,0,0,0,253.37,0,0,0,1240.63,0
1677,29,7,2021-07-25 00:00:00,8 Julu,7,上海,23,2145,1761.14,1761.14,0,9,23,76.57,0,0,25,25,0,178,0,0,0,620,0,0,0,0,0,0,0,0,818.2,179.6,0,,119.94,26.06,,0,178.2,0,0,0,0,0,205.66,0,0,0,1558.14,203
1678,29,7,2021-07-25 00:00:00,5 TS,4,上海,21,1652.5,1259.72,1259.72,0,6,21,59.99,0,0,70,70,0,245,0,0,0,0,0,0,0,0,0,0,0,0,622.79,136.71,0,,321.93,68.07,,0,139,49,0,0,0,0,204.78,0,0,0,944.72,315
1679,29,7,2021-07-25 00:00:00,6 Gubei,5,上海,24,2236.5,1654.92,1654.92,0,5,24,68.96,0,0,149,0,149,98,0,0,0,0,0,0,0,0,0,0,0,0,676.84,148.56,0,,731.08,154.92,,0,145.1,133,0,0,0,0,303.48,0,0,0,1556.92,98
1680,29,7,2021-07-25 00:00:00,3 Pudong,2,上海,35,3329.62,2591.58,2591.58,0,5,34,76.22,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,1382.06,304.56,0,,591.52,125.48,,0,308,0,0,0,0,0,430.04,0,0,0,2591.58,0
1681,29,7,2021-07-25 00:00:00,4 Zunyi,3,上海,20,1411.5,1056.91,1056.91,0,3,20,52.85,98,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,625.66,137.34,0,,187.25,39.75,,0,177.5,0,0,0,0,0,177.09,0,0,0,958.91,98
1682,29,7,2021-07-25 00:00:00,2 Fengxian,1,上海,19,1559.5,1258.36,1258.36,0,5,19,66.23,0,0,0,0,0,62,0,0,0,333,0,0,0,0,0,0,0,0,561.71,131.79,0,,301.65,64.35,,0,105,0,0,0,0,0,196.14,0,0,0,1196.36,62
